grid_id,day_lst,night_lst,day_night_gap,centroid_lon,centroid_lat,dist_to_coast,elevation_mean,water_ratio,dist_to_major_river,avg_height,road_length,bldg_coverage_ratio,svf_mean,height_variance,ndvi,file_name,OID_,Shape_Leng,Shape_Area,MESH_KEYS,geometry_wkt
12017,37.249595,21.126754,16.122841,139.70990625215305,35.7545956558943,12296.83635,23.67489177,0.0,313.8169151,9.035220126,1925.860807,0.498067332,0.435700963,24.2989449,0.076491014,bldg_12017.shp,0,800.0,40000.0,53395506,"POLYGON ((139.708815 35.753682, 139.708786 35.755485, 139.710998 35.755509, 139.711027 35.753706, 139.708815 35.753682))"
12018,36.582462,21.298832,15.283629999999999,139.712117932955,35.754619358487965,12225.48117,20.52352505,0.0,331.3248478,8.439449541,1300.890611,0.31455325,0.742487629,3.383597852,0.141721289,bldg_12018.shp,0,800.0,40000.0,"53395506,53395507","POLYGON ((139.711027 35.753706, 139.710998 35.755509, 139.713209 35.755533, 139.713238 35.75373, 139.711027 35.753706))"
12019,35.144913,21.509876,13.635037000000004,139.71432961633724,35.75464302043232,12156.99781,18.35426189,0.0,157.2314617,9.01,840.280425,0.255387835,0.706972644,29.89071429,0.135242734,bldg_12019.shp,0,800.0,40000.0,"53395506,53395507","POLYGON ((139.713238 35.75373, 139.713209 35.755533, 139.715421 35.755556, 139.71545 35.753753, 139.713238 35.75373))"
12020,34.793342,21.654701,13.138641000000003,139.71654130229527,35.75466664172722,12091.43505,17.09630836,0.0,87.97498002,18.41764706,545.4725105,0.350561891,0.335649204,130.5540441,0.146719416,bldg_12020.shp,0,800.0,40000.0,53395507,"POLYGON ((139.71545 35.753753, 139.715421 35.755556, 139.717633 35.75558, 139.717662 35.753777, 139.71545 35.753753))"
12021,34.939884,21.615829,13.324054999999998,139.71875299082473,35.7546902223725,12028.84065,19.55615463,0.0,81.55289735,9.731481481,1139.272174,0.311596053,0.61027163,35.36634871,0.127298786,bldg_12021.shp,0,800.0,40000.0,53395507,"POLYGON ((139.717662 35.753777, 139.717633 35.75558, 139.719844 35.755603, 139.719873 35.753801, 139.717662 35.753777))"
12022,35.090733,21.533484,13.557248999999999,139.72096468192115,35.75471376236802,11969.26118,24.45523086,0.0,190.2075368,12.645,455.3415176,0.382716585,0.551919784,109.8979231,0.134676174,bldg_12022.shp,0,800.0,40000.0,53395507,"POLYGON ((139.719873 35.753801, 139.719844 35.755603, 139.722056 35.755627, 139.722085 35.753824, 139.719873 35.753801))"
12023,35.324215,21.576637,13.747578,139.7231763755801,35.75473726171363,11912.74187,23.84562443,0.0,318.6432181,10.87826087,470.4492636,0.393950063,0.644425698,6.576850242,0.147474812,bldg_12023.shp,0,800.0,40000.0,"53395507,53395508","POLYGON ((139.722085 35.753824, 139.722056 35.755627, 139.724268 35.75565, 139.724297 35.753848, 139.722085 35.753824))"
12024,34.490955,21.547448,12.943507,139.72538807179717,35.75476072040915,11859.32649,20.8795933,0.0,406.718435,12.225,239.1944832,0.02534598,0.983307884,64.81071429,0.240587471,bldg_12024.shp,0,800.0,40000.0,"53395507,53395508","POLYGON ((139.724297 35.753848, 139.724268 35.75565, 139.72648 35.755674, 139.726508 35.753871, 139.724297 35.753848))"
12025,33.912298,21.520985,12.391313,139.72759977056796,35.754784138454475,11809.05714,21.23542564,0.0,323.0605568,14.975,159.8794031,0.059856866,0.913164,35.64916667,0.273676755,bldg_12025.shp,0,800.0,40000.0,53395508,"POLYGON ((139.726508 35.753871, 139.72648 35.755674, 139.728691 35.755697, 139.72872 35.753894, 139.726508 35.753871))"
12026,36.56108,21.643497,14.917582999999997,139.72981147188798,35.754807515849436,11761.97417,23.1728102,0.0,256.444408,8.032236842,1514.533106,0.326349666,0.376739638,11.3289539,0.104122925,bldg_12026.shp,0,800.0,40000.0,53395508,"POLYGON ((139.72872 35.753894, 139.728691 35.755697, 139.730903 35.755721, 139.730932 35.753918, 139.72872 35.753894))"
12027,36.184939,21.834077,14.350862,139.73202317575283,35.75483085259386,11718.11598,22.88456275,0.0,261.018867,9.298804781,1774.894148,0.422006091,0.452837448,24.19531857,0.071998994,bldg_12027.shp,0,800.0,40000.0,53395508,"POLYGON ((139.730932 35.753918, 139.730903 35.755721, 139.733115 35.755744, 139.733143 35.753941, 139.730932 35.753918))"
12028,35.085183,22.14216,12.943023,139.73423488215815,35.75485414868762,11677.51891,14.88777867,0.0,285.4980683,10.92222222,1350.477349,0.438714845,0.477812397,23.49236985,0.073658736,bldg_12028.shp,0,800.0,40000.0,53395508,"POLYGON ((139.733143 35.753941, 139.733115 35.755744, 139.735326 35.755767, 139.735355 35.753964, 139.733143 35.753941))"
12029,34.266582,22.233668,12.032913999999998,139.73644659109942,35.75487740413057,11640.21709,6.506460734,0.0,198.4028013,20.03768116,1083.814236,0.328764046,0.651433621,140.8876769,0.059571544,bldg_12029.shp,0,800.0,40000.0,"53395508,53395509","POLYGON ((139.735355 35.753964, 139.735326 35.755767, 139.737538 35.75579, 139.737567 35.753988, 139.735355 35.753964))"
12030,34.770013,22.133181,12.636831999999998,139.73865830257228,35.754900618922555,11606.24227,4.887681652,0.0,239.8882374,18.93932584,1467.151383,0.372478655,0.559472482,112.9535495,0.060863582,bldg_12030.shp,0,800.0,40000.0,"53395508,53395509","POLYGON ((139.737567 35.753988, 139.737538 35.75579, 139.73975 35.755814, 139.739778 35.754011, 139.737567 35.753988))"
12031,35.130087,21.980544,13.149543000000005,139.74087001657225,35.75492379306341,11575.62376,4.105497346,0.0,154.5650499,17.98518519,571.5969957,0.411344065,0.461011049,138.7937386,0.061173865,bldg_12031.shp,0,800.0,40000.0,53395509,"POLYGON ((139.739778 35.754011, 139.73975 35.755814, 139.741962 35.755837, 139.74199 35.754034, 139.739778 35.754011))"
12032,35.450157,21.756906,13.693250999999997,139.74308173309493,35.75494692655302,11548.38825,3.601041007,0.0,36.61073182,13.47777778,913.461714,0.285196827,0.78512863,138.9385859,0.06835539,bldg_12032.shp,0,800.0,40000.0,53395509,"POLYGON ((139.74199 35.754034, 139.741962 35.755837, 139.744173 35.75586, 139.744202 35.754057, 139.74199 35.754034))"
12033,35.90015,21.663054,14.237095999999998,139.74529345213588,35.7549700193912,11524.55973,3.796870222,0.0,235.3087194,9.419811321,1132.54149,0.238319686,0.654133887,55.75836568,0.093194953,bldg_12033.shp,0,800.0,40000.0,53395509,"POLYGON ((139.744202 35.754057, 139.744173 35.75586, 139.746385 35.755883, 139.746413 35.75408, 139.744202 35.754057))"
12034,35.882138,21.380341,14.501796999999996,139.7475051736907,35.75499307157783,11504.15937,3.076003104,0.0,271.6706896,7.992405063,1398.088721,0.250546673,0.741578511,30.07122363,0.081153366,bldg_12034.shp,0,800.0,40000.0,53395509,"POLYGON ((139.746413 35.75408, 139.746385 35.755883, 139.748597 35.755906, 139.748625 35.754103, 139.746413 35.75408))"
12035,35.35769,21.21989,14.137799999999999,139.749716897755,35.75501608311275,11487.20543,2.479247307,0.00172225,163.0110506,8.277931034,1389.006626,0.320118057,0.547330765,10.30770402,0.107501939,bldg_12035.shp,0,800.0,40000.0,"53395509,53395600","POLYGON ((139.748625 35.754103, 139.748597 35.755906, 139.750809 35.755929, 139.750837 35.754126, 139.748625 35.754103))"
12036,33.653853,21.388904,12.264948999999998,139.75192862432425,35.755039053995816,11457.83024,2.705687932,0.19116975,97.22146878,17.3,437.7461242,0.410733461,0.926603537,54.73,0.055989307,bldg_12036.shp,0,800.0,40000.0,"53395509,53395600","POLYGON ((139.750837 35.754126, 139.750809 35.755929, 139.75302 35.755952, 139.753049 35.754149, 139.750837 35.754126))"
12037,32.795365,21.587862,11.207502999999996,139.7541403533941,35.75506198422687,11404.0719,1.522154219,0.34961675,50.06033514,8.55,982.1773952,0.160263243,0.865234279,36.97719512,0.075222429,bldg_12037.shp,0,800.0,40000.0,53395600,"POLYGON ((139.753049 35.754149, 139.75302 35.755952, 139.755232 35.755975, 139.75526 35.754172, 139.753049 35.754149))"
12038,32.472547,21.698431,10.774116,139.7563520849601,35.75508487380578,11353.58261,1.044434296,0.33928325,2.896396364,9.705660377,1008.658953,0.124295342,0.930518878,47.45169811,0.07335124,bldg_12038.shp,0,800.0,40000.0,53395600,"POLYGON ((139.75526 35.754172, 139.755232 35.755975, 139.757444 35.755998, 139.757472 35.754195, 139.75526 35.754172))"
12039,32.566376,21.809196,10.757179999999998,139.7585638190178,35.7551077227324,11306.40617,0.814140726,0.2927825,39.61386003,13.03846154,666.7320596,0.175453458,0.756499559,138.8425641,0.059958415,bldg_12039.shp,0,800.0,40000.0,53395600,"POLYGON ((139.757472 35.754195, 139.757444 35.755998, 139.759656 35.756021, 139.759684 35.754218, 139.757472 35.754195))"
12040,32.900519,21.939672,10.960847000000001,139.76077555556284,35.75513053100656,11262.58419,1.032048845,0.27383775,72.60249451,7.110526316,679.1376741,0.176318904,0.933496916,63.97654971,0.132587318,bldg_12040.shp,0,800.0,40000.0,"53395600,53395601","POLYGON ((139.759684 35.754218, 139.759656 35.756021, 139.761867 35.756043, 139.761895 35.75424, 139.759684 35.754218))"
12041,33.486729,21.944422,11.542306999999997,139.76298729459072,35.75515329862814,11222.15598,1.591331159,0.09816825,105.591129,7.252727273,926.1006402,0.234121021,0.699813042,19.09735354,0.083157168,bldg_12041.shp,0,800.0,40000.0,"53395600,53395601","POLYGON ((139.761895 35.75424, 139.761867 35.756043, 139.764079 35.756066, 139.764107 35.754263, 139.761895 35.75424))"
12042,32.84478,22.090567,10.754213,139.76519903609707,35.75517602559697,11185.15834,1.630798043,0.1136685,135.5835154,8.02,214.7552061,0.023997696,0.990357557,11.257,0.196438021,bldg_12042.shp,0,800.0,40000.0,53395601,"POLYGON ((139.764107 35.754263, 139.764079 35.756066, 139.766291 35.756089, 139.766319 35.754286, 139.764107 35.754263))"
12043,33.588775,22.202678,11.386097,139.76741078007743,35.755198711912925,11151.62541,5.403916486,0.041334,158.9129742,29.425,702.823497,0.191645594,0.630163867,246.4158333,0.101586659,bldg_12043.shp,0,800.0,40000.0,53395601,"POLYGON ((139.766319 35.754286, 139.766291 35.756089, 139.768503 35.756111, 139.768531 35.754309, 139.766319 35.754286))"
12044,33.846791,22.211355,11.635436000000002,139.76962252652737,35.755221357575856,11121.58854,5.927799488,0.0,182.1916984,36.51428571,1251.830282,0.22466999,0.789893112,514.6914286,0.099320937,bldg_12044.shp,0,800.0,40000.0,53395601,"POLYGON ((139.768531 35.754309, 139.768503 35.756111, 139.770715 35.756134, 139.770742 35.754331, 139.768531 35.754309))"
12045,33.578295,22.092553,11.485741999999998,139.7718342754425,35.75524396258561,11095.07611,4.666920972,0.0,178.6008793,21.0,934.1610517,0.146892742,0.803237656,323.605,0.128195782,bldg_12045.shp,0,800.0,40000.0,53395601,"POLYGON ((139.770742 35.754331, 139.770715 35.756134, 139.772926 35.756157, 139.772954 35.754354, 139.770742 35.754331))"
12046,33.389985,22.071879,11.318106000000004,139.77404602681835,35.75526652694205,11072.11344,3.415479887,0.0,175.0100601,6.827272727,1053.373084,0.119606617,0.949285906,79.78218182,0.176003918,bldg_12046.shp,0,800.0,40000.0,"53395601,53395602","POLYGON ((139.772954 35.754354, 139.772926 35.756157, 139.775138 35.756179, 139.775166 35.754376, 139.772954 35.754354))"
12047,32.704819,22.012939,10.691880000000001,139.77625778065052,35.75528905064502,11052.72266,3.625683129,0.0,168.1185577,10.51428571,937.2959549,0.097333372,0.960962879,80.3047619,0.164438438,bldg_12047.shp,0,800.0,40000.0,"53395601,53395602","POLYGON ((139.775166 35.754376, 139.775138 35.756179, 139.77735 35.756202, 139.777377 35.754399, 139.775166 35.754376))"
12048,31.624834,22.163988,9.460846,139.77846953693458,35.75531153369438,11036.9226,3.038260223,0.00516675,158.3118043,10.0,1083.454953,0.030008109,0.985875317,1.72,0.219602317,bldg_12048.shp,0,800.0,40000.0,53395602,"POLYGON ((139.777377 35.754399, 139.77735 35.756202, 139.779562 35.756224, 139.779589 35.754421, 139.777377 35.754399))"
12049,30.95183,22.294843,8.656987,139.78068129566608,35.75533397608999,11024.72869,2.830533723,0.08094575,148.4994318,11.15454545,1054.194483,0.020359524,0.900881988,40.50072727,0.22220313,bldg_12049.shp,0,800.0,40000.0,53395602,"POLYGON ((139.779589 35.754421, 139.779562 35.756224, 139.781773 35.756247, 139.781801 35.754444, 139.779589 35.754421))"
12050,31.74698,22.396222,9.350757999999999,139.78289305684066,35.75535637783172,11016.15291,2.622678802,0.13950225,150.2275007,7.805555556,1129.702946,0.06447084,0.938826034,10.05937908,0.186709687,bldg_12050.shp,0,800.0,40000.0,53395602,"POLYGON ((139.781801 35.754444, 139.781773 35.756247, 139.783985 35.756269, 139.784013 35.754466, 139.781801 35.754444))"
12051,33.226848,22.339978,10.886869999999998,139.78510482045382,35.75537873891939,11011.20371,2.902788508,0.00861125,195.0141444,6.557142857,1403.812936,0.105283837,0.728791878,14.54957143,0.184139788,bldg_12051.shp,0,800.0,40000.0,53395602,"POLYGON ((139.784013 35.754466, 139.783985 35.756269, 139.786197 35.756291, 139.786224 35.754488, 139.784013 35.754466))"
12052,34.219221,22.172719,12.046501999999997,139.78731658650116,35.75540105935289,11009.88599,2.511283883,0.0,244.852435,8.648571429,1607.009252,0.229382179,0.548253167,52.91615735,0.150630157,bldg_12052.shp,0,800.0,40000.0,"53395602,53395603","POLYGON ((139.786224 35.754488, 139.786197 35.756291, 139.788409 35.756314, 139.788436 35.754511, 139.786224 35.754488))"
12053,35.404583,22.025747,13.378836000000003,139.78952835497824,35.755423339132044,11012.20104,1.69545446,0.0,306.648528,9.552906977,1741.04835,0.333697143,0.5889863,27.37314939,0.079275239,bldg_12053.shp,0,800.0,40000.0,"53395602,53395603","POLYGON ((139.788436 35.754511, 139.788409 35.756314, 139.790621 35.756336, 139.790648 35.754533, 139.788436 35.754511))"
12054,36.105522,21.724146,14.381376,139.79174012588064,35.75544557825675,11018.14657,0.742015802,0.0,381.5265956,8.739555556,1682.167822,0.378987618,0.42701412,21.90508016,0.084910914,bldg_12054.shp,0,800.0,40000.0,53395603,"POLYGON ((139.790648 35.754533, 139.790621 35.756336, 139.792832 35.756358, 139.79286 35.754555, 139.790648 35.754533))"
12055,36.726616,21.481572,15.245044,139.79395189920396,35.75546777672683,11027.71672,0.297224336,0.0,414.1592673,8.2203125,1751.417318,0.448644109,0.38704879,4.931090811,0.073956039,bldg_12055.shp,0,800.0,40000.0,53395603,"POLYGON ((139.79286 35.754555, 139.792832 35.756358, 139.795044 35.75638, 139.795071 35.754577, 139.79286 35.754555))"
12056,37.016864,21.413592,15.603271999999997,139.79616367494376,35.75548993454217,11040.90206,0.317203714,0.0,446.7902744,7.935667396,2503.362261,0.477085261,0.31665178,3.988790837,0.062220829,bldg_12056.shp,0,800.0,40000.0,53395603,"POLYGON ((139.795071 35.754577, 139.795044 35.75638, 139.797256 35.756402, 139.797283 35.7546, 139.795071 35.754577))"
12057,36.677658,21.684433,14.993225000000002,139.7983754530956,35.755512051702595,11057.68966,0.297509722,0.0,466.1610924,8.359636364,2054.953468,0.420501021,0.379899948,6.589131254,0.071172133,bldg_12057.shp,0,800.0,40000.0,"53395603,53395604","POLYGON ((139.797283 35.7546, 139.797256 35.756402, 139.799468 35.756425, 139.799495 35.754622, 139.797283 35.7546))"
12058,35.971556,21.807225,14.164331,139.80058723365502,35.75553412820799,11078.06314,0.131247081,0.0,454.9188699,9.570110701,1929.839444,0.428510063,0.417678776,45.71714036,0.060934868,bldg_12058.shp,0,800.0,40000.0,"53395603,53395604","POLYGON ((139.799495 35.754622, 139.799468 35.756425, 139.80168 35.756447, 139.801707 35.754644, 139.799495 35.754622))"
12059,35.934337,21.755577,14.17876,139.80279901661766,35.7555561640582,11102.00275,0.158659313,0.0,404.2118039,9.292337165,1918.863156,0.392546979,0.392571547,46.08678721,0.06374811,bldg_12059.shp,0,800.0,40000.0,53395604,"POLYGON ((139.801707 35.754644, 139.80168 35.756447, 139.803891 35.756469, 139.803918 35.754666, 139.801707 35.754644))"
12060,36.189361,21.785488,14.403872999999997,139.80501080197908,35.7555781592531,11129.48549,1.316712188,0.0,324.63505,7.887244898,1897.794366,0.352974527,0.322243842,4.965631345,0.089685518,bldg_12060.shp,0,800.0,40000.0,53395604,"POLYGON ((139.803918 35.754666, 139.803891 35.756469, 139.806103 35.756491, 139.80613 35.754688, 139.803918 35.754666))"
12061,33.26949,22.085861,11.183628999999996,139.8072225897348,35.75560011379252,11160.48518,3.168081846,0.0,227.4765339,8.144444444,1011.369908,0.073745684,0.978763252,12.4408254,0.202062083,bldg_12061.shp,0,800.0,40000.0,53395604,"POLYGON ((139.80613 35.754688, 139.806103 35.756491, 139.808315 35.756513, 139.808342 35.75471, 139.80613 35.754688))"
12062,29.442242,22.253967,7.188275000000001,139.80943437988046,35.755622027676345,11194.97261,1.364102487,0.3134495,92.94078913,2.3,84.84389066,0.000607422,0.997552788,0.0,0.13702837,bldg_12062.shp,0,800.0,40000.0,53395604,"POLYGON ((139.808342 35.75471, 139.808315 35.756513, 139.810527 35.756534, 139.810554 35.754732, 139.808342 35.75471))"
12063,28.648656,22.425926,6.2227299999999985,139.81164617241157,35.75564390090443,11232.91565,0.141898394,0.750901,44.09279769,,0.0,0.0,0.999393853,,0.030909662,bldg_12063.shp,0,800.0,40000.0,"53395604,53395605","POLYGON ((139.810554 35.754732, 139.810527 35.756534, 139.812739 35.756556, 139.812765 35.754753, 139.810554 35.754732))"
12064,32.411108,22.520754,9.890353999999999,139.81385796732377,35.755665733476626,11274.27941,2.880741185,0.103335,188.707301,7.480952381,881.9675795,0.022210538,0.997486147,2.420619048,0.159917509,bldg_12064.shp,0,800.0,40000.0,"53395604,53395605","POLYGON ((139.812765 35.754753, 139.812739 35.756556, 139.81495 35.756578, 139.814977 35.754775, 139.812765 35.754753))"
12065,35.641671,21.88785,13.753821000000002,139.8160697646126,35.75568752539279,11319.02639,0.124110697,0.0,338.7172273,7.756809339,1735.685175,0.388625042,0.521379284,2.984416342,0.089934348,bldg_12065.shp,0,800.0,40000.0,53395605,"POLYGON ((139.814977 35.754775, 139.81495 35.756578, 139.817162 35.7566, 139.817189 35.754797, 139.814977 35.754775))"
12066,36.121468,22.066902,14.054566000000001,139.8182815642736,35.7557092766528,11367.11664,-0.429961444,0.0,181.7878214,7.6448,1613.836685,0.427636179,0.517943152,4.203045141,0.064605499,bldg_12066.shp,0,800.0,40000.0,53395605,"POLYGON ((139.817189 35.754797, 139.817162 35.7566, 139.819374 35.756622, 139.819401 35.754819, 139.817189 35.754797))"
12067,34.972226,22.111186,12.86104,139.8204933663024,35.7557309872565,11418.50791,-0.206576021,0.020667,17.76232111,8.071812081,1545.492456,0.244444416,0.888326467,5.522983856,0.064922305,bldg_12067.shp,0,800.0,40000.0,53395605,"POLYGON ((139.819401 35.754819, 139.819374 35.756622, 139.821586 35.756643, 139.821613 35.75484, 139.819401 35.754819))"
12068,35.677845,21.847043,13.830801999999998,139.82270517069452,35.75575265720375,11472.52682,-0.554892944,0.0,217.3120941,8.165128205,1523.505622,0.332630205,0.565682243,4.600839545,0.108192821,bldg_12068.shp,0,800.0,40000.0,53395605,"POLYGON ((139.821613 35.75484, 139.821586 35.756643, 139.823798 35.756665, 139.823824 35.754862, 139.821613 35.75484))"
12069,35.639337,21.806907,13.832429999999999,139.82491697744558,35.75577428649443,11527.20538,-0.225315489,0.0,416.8607234,7.939830508,980.3711234,0.383356363,0.577915475,11.35472476,0.121739407,bldg_12069.shp,0,800.0,40000.0,"53395605,53395606","POLYGON ((139.823824 35.754862, 139.823798 35.756665, 139.82601 35.756687, 139.826036 35.754884, 139.823824 35.754862))"
12070,36.276782,21.752336,14.524445999999998,139.82712878655113,35.75579587512838,11584.71911,-0.244015456,0.0,616.4099752,7.679245283,1517.887952,0.430737684,0.75116321,4.661273361,0.060071636,bldg_12070.shp,0,800.0,40000.0,"53395605,53395606","POLYGON ((139.826036 35.754884, 139.82601 35.756687, 139.828221 35.756708, 139.828248 35.754905, 139.826036 35.754884))"
12071,36.1146,21.744306,14.370294000000001,139.82934059800672,35.755817423105476,11645.38407,-0.550453157,0.0,815.8325628,8.226126126,1466.943705,0.419653978,0.480009075,4.473160491,0.085791473,bldg_12071.shp,0,800.0,40000.0,53395606,"POLYGON ((139.828248 35.754905, 139.828221 35.756708, 139.830433 35.75673, 139.83046 35.754927, 139.828248 35.754905))"
12072,36.448021,21.83755,14.610470999999997,139.83155241180796,35.75583893042557,11709.15126,-0.472082694,0.0,1014.50358,8.065248227,1712.205808,0.45330343,0.394186427,4.58925065,0.061013423,bldg_12072.shp,0,800.0,40000.0,53395606,"POLYGON ((139.83046 35.754927, 139.830433 35.75673, 139.832645 35.756751, 139.832671 35.754948, 139.83046 35.754927))"
12073,36.186291,21.826651,14.359639999999999,139.83376422795044,35.755860397088526,11775.97029,-0.310228135,0.0,1213.174597,7.822699387,1517.508347,0.390547354,0.668373548,4.959296372,0.090521229,bldg_12073.shp,0,800.0,40000.0,53395606,"POLYGON ((139.832671 35.754948, 139.832645 35.756751, 139.834857 35.756773, 139.834883 35.75497, 139.832671 35.754948))"
12074,35.852965,21.83104,14.021924999999996,139.83597604642966,35.7558818230942,11845.78952,-0.240157254,0.0,1411.845614,8.012666667,1539.975466,0.337046367,0.659693774,4.760576734,0.089409727,bldg_12074.shp,0,800.0,40000.0,"53395606,53395607","POLYGON ((139.834883 35.75497, 139.834857 35.756773, 139.837069 35.756794, 139.837095 35.754991, 139.834883 35.75497))"
12075,35.640349,21.978211,13.662137999999999,139.83818786724123,35.755903208442476,11874.34772,-0.18790044,0.0,1555.283079,8.2155,1699.901418,0.338355129,0.671842529,4.984632915,0.108742928,bldg_12075.shp,0,800.0,40000.0,"53395606,53395607","POLYGON ((139.837095 35.754991, 139.837069 35.756794, 139.839281 35.756815, 139.839307 35.755012, 139.837095 35.754991))"
12076,35.979477,22.061406,13.918071000000001,139.84039969038076,35.7559245531332,11741.81462,-0.496350417,0.0,1366.617559,8.42654321,1370.168601,0.34961348,0.514887604,6.556247604,0.096894686,bldg_12076.shp,0,800.0,40000.0,53395607,"POLYGON ((139.839307 35.755012, 139.839281 35.756815, 139.841493 35.756837, 139.841519 35.755034, 139.839307 35.755012))"
12077,36.015572,21.999324,14.016247999999997,139.84261151584377,35.75594585716624,11609.2976,-0.473281234,0.0,1181.685935,8.638388626,1457.786545,0.362403943,0.622578378,6.488281201,0.067243279,bldg_12077.shp,0,800.0,40000.0,53395607,"POLYGON ((139.841519 35.755034, 139.841493 35.756837, 139.843704 35.756858, 139.84373 35.755055, 139.841519 35.755034))"
12078,35.114556,22.265016,12.849540000000001,139.84482334362588,35.75596712054144,11477.99423,-0.085201858,0.0,1002.556605,8.260655738,1006.409314,0.277900465,0.564952617,19.83242623,0.10063021,bldg_12078.shp,0,800.0,40000.0,53395607,"POLYGON ((139.84373 35.755055, 139.843704 35.756858, 139.845916 35.756879, 139.845942 35.755076, 139.84373 35.755055))"
12079,35.61561,22.332784,13.282825999999996,139.8470351737226,35.7559883432587,11348.6965,-0.008813414,0.0,832.7580826,11.67619048,743.0310766,0.157317397,0.854777851,64.46380952,0.146689966,bldg_12079.shp,0,800.0,40000.0,53395607,"POLYGON ((139.845942 35.755076, 139.845916 35.756879, 139.848128 35.7569, 139.848154 35.755097, 139.845942 35.755076))"
12080,35.805699,21.954744,13.850954999999995,139.84924700612953,35.756009525317864,11221.47374,0.08664576,0.0,672.8502473,9.588392857,1104.087329,0.355793422,0.52033421,26.87382802,0.078023919,bldg_12080.shp,0,800.0,40000.0,"53395607,53395608","POLYGON ((139.848154 35.755097, 139.848128 35.7569, 139.85034 35.756922, 139.850366 35.755119, 139.848154 35.755097))"
12081,36.018512,21.701587,14.316925000000001,139.85145884084227,35.75603066671879,11096.39733,0.143206392,0.0,537.180625,8.108928571,1375.879663,0.378903765,0.606480522,6.565847947,0.082474569,bldg_12081.shp,0,800.0,40000.0,"53395607,53395608","POLYGON ((139.850366 35.755119, 139.85034 35.756922, 139.852552 35.756943, 139.852578 35.75514, 139.850366 35.755119))"
12082,35.403779,21.837366,13.566413,139.85367067785637,35.75605176746135,10973.54065,0.717734329,0.0,392.4216273,8.459393939,1417.32845,0.291478562,0.63265068,19.6913289,0.116528102,bldg_12082.shp,0,800.0,40000.0,53395608,"POLYGON ((139.852578 35.75514, 139.852552 35.756943, 139.854764 35.756964, 139.85479 35.755161, 139.852578 35.75514))"
12083,34.357905,22.095102,12.262803000000002,139.8558825171674,35.75607282754541,10852.97908,1.232162546,0.0,222.2947988,9.536893204,1198.069079,0.288790669,0.406057438,51.5699981,0.094824527,bldg_12083.shp,0,800.0,40000.0,53395608,"POLYGON ((139.85479 35.755161, 139.854764 35.756964, 139.856976 35.756985, 139.857001 35.755182, 139.85479 35.755161))"
12084,30.759636,21.834385,8.925251,139.85809435877096,35.75609384697083,10734.78997,0.37108115,0.52873075,36.9768456,9.688888889,463.2409147,0.06204937,0.937830914,39.35361111,0.094356212,bldg_12084.shp,0,800.0,40000.0,53395608,"POLYGON ((139.857001 35.755182, 139.856976 35.756985, 139.859187 35.757006, 139.859213 35.755203, 139.857001 35.755182))"
12085,34.509605,21.566431,12.943173999999999,139.86030620266254,35.75611482573747,10619.05252,1.51433752,0.03616725,148.4198331,7.84744898,1648.21572,0.334876502,0.56411667,2.169890895,0.104172145,bldg_12085.shp,0,800.0,40000.0,"53395608,53395609","POLYGON ((139.859213 35.755203, 139.859187 35.757006, 139.861399 35.757027, 139.861425 35.755224, 139.859213 35.755203))"
12086,36.103905,21.447968,14.655936999999998,139.8625180488378,35.75613576384522,10505.84776,1.587046659,0.0,342.611993,7.901675978,1841.602413,0.263085853,0.755249868,4.191963467,0.096029871,bldg_12086.shp,0,800.0,40000.0,"53395608,53395609","POLYGON ((139.861425 35.755224, 139.861399 35.757027, 139.863611 35.757048, 139.863637 35.755245, 139.861425 35.755224))"
12087,36.306903,21.205811,15.101091999999998,139.86472989729228,35.75615666129392,10395.25843,1.060387629,0.0,538.4287835,7.929353234,1991.929326,0.317178239,0.4990502,4.33638408,0.082054804,bldg_12087.shp,0,800.0,40000.0,53395609,"POLYGON ((139.863637 35.755245, 139.863611 35.757048, 139.865823 35.757069, 139.865849 35.755266, 139.863637 35.755245))"
12088,35.875672,21.300208,14.575464,139.86694174802156,35.75617751808345,10287.36888,1.11866867,0.0,734.245574,7.554285714,1325.122847,0.278900704,0.689131749,2.266174056,0.092647084,bldg_12088.shp,0,800.0,40000.0,53395609,"POLYGON ((139.865849 35.755266, 139.865823 35.757069, 139.868035 35.757089, 139.86806 35.755286, 139.865849 35.755266))"
12089,35.945896,21.36458,14.581315999999998,139.86915360102122,35.75619833421365,10182.26493,1.785156066,0.0,927.5589447,7.713207547,1868.487147,0.367672999,0.535384615,4.27906644,0.100388321,bldg_12089.shp,0,800.0,40000.0,53395609,"POLYGON ((139.86806 35.755286, 139.868035 35.757089, 139.870247 35.75711, 139.870272 35.755307, 139.86806 35.755286))"
12090,36.154825,21.296542,14.858283000000004,139.87136545628678,35.75621910968442,10080.03372,1.947119162,0.0,1103.186423,7.904313725,1715.440421,0.429412005,0.444273532,4.603721476,0.07567506,bldg_12090.shp,0,800.0,40000.0,53395609,"POLYGON ((139.870272 35.755307, 139.870247 35.75711, 139.872459 35.757131, 139.872484 35.755328, 139.870272 35.755307))"
12091,35.954733,21.211847,14.742885999999999,139.87357731381388,35.75623984449563,9980.763525,2.048179679,0.0,909.7819579,7.996650718,1913.590574,0.36197952,0.498707428,6.250325267,0.090029893,bldg_12091.shp,0,800.0,40000.0,"53395609,53395700","POLYGON ((139.872484 35.755328, 139.872459 35.757131, 139.874671 35.757152, 139.874696 35.755349, 139.872484 35.755328))"
